,tp,lnsp,temp19,temp9,temp2,temp0,u19,u9,u2,u0,v19,v9,v2,v0,sza,tp_mean,tp_sd,balloon,abs_gwmf
10306,0.00032314996,11.510268,198.12741,247.2543,288.82388,299.8215,-1.5767384,-5.25476,-0.4316444,-0.8551181,0.9920304,2.713215,0.9651968,-0.025730334,60.065228,8.780932e-05,0.00010416328,5,0.0008334471
10307,0.00017493832,11.510567,198.30545,247.36316,288.53275,300.90414,-2.101793,-5.121517,-0.63348705,-1.0490453,2.350003,2.6030056,0.74861115,-0.09664775,46.477077,0.00015360558,0.00022748265,5,0.0010739131
10308,0.0002283917,11.509835,198.04893,247.48468,288.43234,301.2189,-2.498882,-5.2534404,-0.27465573,-0.7271525,2.713215,2.6691313,0.670027,-0.1177313,33.741657,0.0002219287,0.00067611114,5,0.0008732844
10309,0.00012148495,11.513154,197.3072,247.89984,288.407,302.126,-2.8418827,-7.12807,-0.3907482,0.109241046,2.6969233,3.8593938,0.33364844,0.44960803,23.41079,0.00021420226,0.00030429527,5,0.00075703685
10310,3.4015786e-05,11.5223675,198.53836,247.97072,288.6239,301.53195,-4.4328775,-7.3457437,-0.57412153,1.9627631,2.9710095,3.7127674,0.15060486,-1.1201586,19.552725,0.00074557745,0.0015944191,5,0.0012489288
10311,0.00045435372,11.52169,198.50208,247.85175,288.63486,301.0881,-3.6598072,-7.071343,-0.10579389,1.9733169,2.7180068,2.9623845,0.010686725,-1.490079,25.077742,0.00058006635,0.0009823403,5,0.0012864531
10312,0.0003608103,11.521014,198.46579,247.73276,288.64584,300.64423,-2.8867366,-6.7969427,0.36253375,1.9838709,2.4650042,2.2120016,-0.12923141,-1.8599997,36.051353,0.00078683376,0.0012842505,5,0.0016634857
10313,0.00015428588,11.520337,198.4295,247.61378,288.6568,300.20038,-2.1136663,-6.522542,0.8308614,1.9944247,2.2120016,1.4616187,-0.26914954,-2.2299201,48.93515,0.00040226098,0.00097195414,5,0.0067232973
10314,0.00032922422,11.520822,198.6607,247.74712,288.78928,300.22992,-1.9566776,-6.1571145,0.86252296,1.4100046,1.7864971,0.8779875,-0.45698485,-2.4148805,62.463108,0.0002607067,0.00043318857,5,0.011681617
10315,6.938894e-18,11.52033,198.96617,247.7024,288.94794,301.11087,-2.180947,-6.593781,-0.062259216,0.94299614,0.74669445,2.282919,-0.32473347,-4.221358,76.25135,3.6737052e-05,6.316963e-05,5,0.007753833
10316,7.289097e-06,11.520862,199.3383,247.64163,289.03906,301.29904,-2.0820045,-6.5858655,-0.28916726,0.84669214,0.15060486,2.0078745,-0.4934019,-4.4494433,90.12871,1.1905525e-05,1.647902e-05,5,0.0021528439
10317,1.0933645e-05,11.523333,198.99655,247.26106,289.54874,301.23914,-1.6321462,-3.1255178,-0.22716333,-0.15460552,-0.16564848,-0.6591953,-0.21164896,-4.3354006,104.214615,2.356808e-05,3.0173302e-05,5,0.00374448
10318,2.429699e-06,11.521628,198.87166,246.73367,289.8542,300.72357,-2.3141894,-3.530522,0.20686425,-0.3999828,-0.08514763,-0.26531616,-0.034355428,-4.099648,118.08258,2.220745e-05,2.9485616e-05,5,0.001927107
10319,2.429699e-06,11.522127,198.832,246.55562,289.98837,300.68643,-2.5133936,-3.126837,-0.099197745,-0.673064,0.23685576,-1.5399129,0.11322946,-4.044064,131.88925,1.6570548e-05,2.8024617e-05,5,0.0017083443
10320,6.938894e-18,11.521767,198.2928,246.6611,289.94955,300.57672,-2.464582,-2.8748636,-0.05038613,-0.5886331,0.32502335,-2.3842134,0.22343895,-4.233816,144.79327,2.1478538e-05,3.7380618e-05,5,0.0017138156
10321,6.938894e-18,11.521407,197.75359,246.76657,289.91074,300.46704,-2.4157705,-2.62289,-0.0015745163,-0.5042022,0.41319096,-3.228514,0.33364844,-4.4235682,155.93295,1.671633e-05,3.3486296e-05,5,0.0010979222
10322,6.938894e-18,11.524966,197.05743,247.14546,290.09723,300.65353,-3.1307948,-3.2534833,0.41926074,-1.3775343,-0.05352229,-1.5226628,-0.41865113,-4.826072,161.63202,1.0787864e-05,2.2002718e-05,5,0.0015760841
10323,6.938894e-18,11.524599,196.44397,247.17584,290.09976,300.62146,-3.205991,-3.132114,0.5696533,-1.6611694,0.11514615,-2.1024606,-0.50969374,-4.811697,157.66452,2.6192156e-05,4.9970444e-05,5,0.0016133133
10324,6.938894e-18,11.524231,195.8305,247.2062,290.10226,300.5894,-3.2811873,-3.0107446,0.7200458,-1.9448044,0.28381458,-2.6822584,-0.6007364,-4.7973223,147.22447,3.445313e-05,7.280578e-05,5,0.0011570913
10325,6.938894e-18,11.518415,195.4626,247.00116,290.20355,300.25354,-4.373512,-4.2983155,1.7292589,-2.5213091,0.37485722,-0.97065693,-0.33527526,-4.041189,134.52985,1.9486186e-05,4.8835715e-05,5,0.001428322
10326,6.938894e-18,11.518999,196.10986,247.25368,289.84915,300.25555,-4.75506,-3.726056,1.9147545,-2.3582494,0.4649879,-1.3477454,-0.73600894,-3.8110962,121.08864,1.9291812e-05,5.0212333e-05,5,0.0015329411
10327,6.938894e-18,11.52424,196.55458,247.5407,289.635,299.95026,-5.2051315,-4.6569476,1.4355983,-0.9961125,0.58631945,0.06739048,-1.4799128,-3.1687357,107.03589,2.9690922e-05,8.76984e-05,5,0.0019500342
10328,3.8875183e-05,11.524761,196.57782,247.73073,289.47098,299.94165,-5.177679,-3.9279716,1.2333602,-0.643136,0.63023746,-0.5046598,-1.7776661,-3.005637,93.01954,1.8805871e-05,3.8374044e-05,5,0.0010193882
10329,3.5230634e-05,11.525184,197.19499,247.74684,289.5829,300.11035,-5.026786,-3.7706296,0.88514435,-0.5863897,0.7263134,-1.1882001,-1.9187777,-3.1687658,79.18187,3.663986e-05,6.251997e-05,5,0.0010818936
10330,9.961766e-05,11.51975,198.52428,247.43233,289.72784,299.72037,-4.76111,-5.158334,0.9534978,0.77552086,0.92447007,0.32199377,-1.1111392,-1.1321558,65.42636,6.6913904e-05,9.9993216e-05,5,0.0017453921
10331,9.597311e-05,11.520165,199.43901,247.49675,289.79144,300.23666,-4.0479126,-5.0693455,0.91609687,0.86966807,1.0745888,-0.23444614,-1.2492484,-1.1711867,51.80861,0.00013256437,0.00017879294,5,0.0030657623
10332,0.00028670448,11.519546,199.92393,247.61543,289.49643,300.77585,-2.7362998,-4.485117,0.92770404,1.0334585,0.977512,-1.0380814,-1.3373181,-1.1121399,38.68599,0.00018397681,0.00019512558,5,0.0016413467
10333,0.00084310555,11.518926,200.40884,247.73413,289.2014,301.315,-1.424687,-3.9008882,0.93931127,1.1972489,0.8804353,-1.8417168,-1.4253876,-1.0530933,27.06391,0.0003938542,0.0008776809,5,0.0015306713
10334,0.0011747595,11.518306,200.89377,247.85281,288.90637,301.8542,-0.11307421,-3.3166595,0.95091844,1.3610393,0.7833585,-2.6453521,-1.5134573,-0.9940466,19.911997,0.00051159743,0.0007870477,5,0.00092311355
10335,0.00018830167,11.522266,200.86409,247.94353,289.3167,301.85672,-0.89978397,-4.1304526,1.7118343,1.1237366,0.5151465,-0.30850467,-1.016064,-1.476428,21.853647,0.0007563653,0.001460454,5,0.0022021255
10336,0.00016157498,11.521489,201.70421,248.11562,289.12933,301.44473,-0.29363054,-3.9150746,1.5248296,1.0411966,0.19589408,-0.52667713,-1.1401622,-1.5624961,31.20579,0.0008656532,0.0014287999,5,0.015303091
10337,6.9246424e-05,11.520713,202.54434,248.28772,288.942,301.0327,0.31252286,-3.6996968,1.3378248,0.95865655,-0.12335831,-0.7448496,-1.2642603,-1.6485641,43.514523,0.0006350747,0.0013098388,5,0.036030006
10338,0.0010957943,11.521275,202.45872,248.3725,289.04794,300.5834,0.11520058,-4.2258897,1.5622306,0.8580609,0.5371639,-1.778667,-1.0470886,-1.4684217,56.877625,0.0005362346,0.00087879034,5,0.0030399987
10339,0.0037599592,11.515012,201.75592,248.17836,289.1641,299.49573,1.0824666,-6.7498093,2.6365407,-0.0034507315,0.93848115,0.2959732,0.30397955,-0.38256323,70.65732,0.0006425582,0.0008641835,5,0.00092902663
10340,0.0009475826,11.515669,202.47313,248.22414,289.05133,298.8989,1.0824666,-7.2514977,2.920272,-0.15176485,1.5039282,-0.3185126,0.3420096,-0.2044224,84.51273,0.00049045903,0.00065811095,5,0.0015592566
10341,0.0008260977,11.516581,202.81987,248.15886,288.90466,298.51825,1.0128235,-7.4501095,2.9808874,0.17452623,1.1396402,-1.0600989,0.15286006,0.085807055,98.64715,0.0005972686,0.00065819616,5,0.0045577786
10342,0.0016655587,11.517492,203.1666,248.09358,288.75803,298.13763,0.9431803,-7.6487217,3.0415027,0.5008173,0.7753522,-1.8016851,-0.036289472,0.37603652,112.542725,0.00065203407,0.000728262,5,0.004792171
10343,0.00077142945,11.482822,203.6761,247.26277,287.8382,296.1649,1.8175888,-7.8434644,3.0789037,-0.1478958,0.64224696,0.86742496,0.70829916,0.3870452,126.37496,0.0004251973,0.0005837435,5,0.0055033206
10344,5.345338e-05,11.482487,203.14626,247.35349,287.81107,296.02585,1.506774,-7.646142,2.4895163,-0.025375431,-0.30750385,0.13284425,0.6102216,0.37203333,139.98967,0.0004941036,0.0005190221,5,0.0018204682
10345,1.7007893e-05,11.482152,202.61641,247.44418,287.78394,295.88684,1.1959592,-7.44882,1.9001288,0.09714494,-1.2572547,-0.6017365,0.5121441,0.35702148,152.41747,0.0006088826,0.00082862494,5,0.0014940642
10346,1.9437592e-05,11.481816,202.08656,247.5349,287.7568,295.7478,0.88514435,-7.2514977,1.3107414,0.2196653,-2.2070055,-1.3363172,0.41406655,0.3420096,161.2407,0.00064042,0.00075368036,5,0.0011340328
10347,0.00012877405,11.481429,202.18575,247.32974,287.52368,295.63336,1.4590555,-6.6027846,1.0992326,0.21192718,-2.051883,-1.5885166,0.41706893,0.3109851,160.80696,0.000576519,0.00054618897,5,0.0020907642
10348,0.00015550073,11.481043,202.28494,247.12459,287.29053,295.5189,2.0329666,-5.9540715,0.88772374,0.20418905,-1.8967603,-1.8407159,0.4200713,0.27996054,151.47928,0.00046120543,0.00050791533,5,0.0008949889
10349,0.00021745806,11.480656,202.38412,246.91943,287.0574,295.40445,2.6068778,-5.3053584,0.6762149,0.19645092,-1.7416377,-2.0929153,0.42307368,0.24893601,138.89996,0.0002937992,0.00038237145,5,0.0
10350,0.00013484829,11.480837,202.36226,247.00261,287.03693,295.32108,3.2215266,-5.5467033,0.78629297,0.08646583,-0.53116316,-1.6228136,0.44116786,0.09422002,125.47413,0.00033136233,0.00050700386,5,0.0
10351,9.232856e-05,11.489576,202.23166,247.24655,287.41327,296.80994,3.8453822,-5.708333,0.8055487,-0.557105,1.1416609,0.30104104,0.8604824,0.36855987,111.85479,0.00068478636,0.0008531072,5,0.0
10352,4.2519732e-05,11.4897585,202.73402,247.34271,287.24277,296.8489,4.0912695,-5.4165144,0.6264646,-0.41542834,2.565296,0.68887955,0.7264079,0.2317163,97.77496,0.00041382632,0.0005146718,5,0.0
10353,3.6445486e-05,11.481867,202.61063,247.15723,287.0497,296.04565,4.0926313,-5.882302,0.9860198,-0.27242342,2.1115444,-0.7167269,0.6547629,-0.2481914,83.01037,0.00025929746,0.0003723257,5,0.0012039847
10354,4.2519732e-05,11.482534,202.90273,247.14548,287.10345,296.93704,3.734438,-5.7352114,0.96559054,-0.4113425,2.3333025,-0.7508435,0.83216953,-0.28117085,68.57823,0.00020487222,0.00029631885,5,0.0019836691
10355,7.775037e-05,11.483203,203.19481,247.13373,287.15717,297.8284,3.3762448,-5.5881205,0.9451612,-0.55026156,2.5550609,-0.7849602,1.0095762,-0.31415027,54.234097,0.00023626392,0.00025430004,5,0.0021502103
10356,0.00017007893,11.518547,203.30644,247.99991,288.4195,298.53427,3.8679092,-6.1996365,1.0513935,-0.28604293,1.9420983,-1.3467479,-0.6826102,-0.021884203,40.41011,0.0002486554,0.0003300969,5,0.0024940223
10357,0.00015307104,11.486571,203.14192,247.34103,287.44,297.91064,3.3789687,-6.0593553,1.2080178,-0.5325562,2.376517,-2.4202855,-0.6268863,-0.51543856,27.865694,0.0007556363,0.000950257,5,0.0020017258
10358,0.0003972558,11.485947,203.3761,247.40063,287.46686,298.2489,3.3558154,-6.548296,1.3700901,-0.5134888,2.4117708,-2.03363,-0.7849602,-0.6109652,19.46091,0.0011021601,0.0015657825,5,0.0023098695
10359,0.00028184507,11.524831,202.82886,248.0486,288.83414,300.27084,2.584951,-5.758364,1.3496609,0.34181672,2.243462,-3.5415864,-0.88162404,-0.52567357,20.656961,0.00047753303,0.0005770161,5,0.0017800791
10360,0.0001178404,11.524095,202.54349,248.0318,288.96005,300.6561,2.8273783,-5.908179,1.5784687,0.5066129,2.1399748,-3.5825262,-0.9919346,-0.49838024,30.342173,0.00036746767,0.00054112123,5,0.0012410034
10361,0.0010605636,11.500911,201.83006,247.62976,288.09888,299.82516,3.086149,-6.5033517,2.9594874,0.009500544,2.0910742,-4.5070877,0.08501466,-0.49496856,43.211296,0.001098224,0.0015789757,5,0.0010199713
10362,0.0029520842,11.521851,202.24553,247.82281,289.164,300.28848,2.4256027,-5.4369435,1.3809857,0.2696333,1.3496056,-4.923311,-1.280789,-0.74288297,57.066547,0.0006293892,0.00083623105,5,0.0018402357
10363,8.625432e-05,11.522425,202.31854,247.80434,289.41077,300.14746,2.9908125,-5.20405,1.3265077,0.13343814,1.443995,-4.878959,-1.1795762,-0.67010075,71.25727,0.00040872395,0.0005629424,5,0.002444601
10364,6.0742473e-06,11.522998,202.39157,247.78587,289.65753,300.00647,3.5560224,-4.971156,1.2720296,-0.0027570198,1.5383844,-4.8346076,-1.0783634,-0.59731853,85.44778,0.00025268868,0.00048310054,5,0.0031389797
10365,8.503946e-06,11.519375,202.11879,247.68684,288.96255,299.48776,2.5617976,-4.950727,0.9492471,0.16612495,1.3484683,-5.496471,-1.6799539,0.058858555,99.88492,0.00040478783,0.00069942715,5,0.0020278748
10366,6.9246424e-05,11.5202055,202.42012,247.79678,288.81903,298.9237,2.9036477,-5.1672773,0.9410754,0.43306744,0.650214,-4.9778976,-1.9847295,0.17940408,113.99147,0.0006484381,0.0011978155,5,0.0017967428
10367,0.00018465712,11.521037,202.72144,247.90674,288.6755,298.35968,3.2454975,-5.3838277,0.9329037,0.70000994,-0.048040316,-4.4593244,-2.289505,0.29994962,127.775764,0.0007414469,0.0016167136,5,0.001476354
10368,1.0933645e-05,11.523677,202.42178,247.82448,288.8996,298.24637,1.4640647,-5.352503,0.41127625,1.2720296,0.009957989,-5.038171,-2.3713849,0.23399074,140.82913,0.0005490634,0.0010404255,5,0.0018853032
10369,9.718796e-06,11.523233,202.2833,247.85806,289.06833,297.94675,1.2516004,-5.562243,0.7517641,1.5498677,-0.6143769,-4.68222,-2.7637265,0.10321021,151.91074,0.00047456875,0.0010935457,5,0.00130399
10370,1.2148495e-06,11.489682,201.81244,247.12616,288.0737,296.2748,-1.293887,-5.093732,1.1780549,1.3414892,-1.1261268,-3.7224047,-2.7807848,-0.2015653,157.88104,0.00062511285,0.0012351322,5,0.00059085357
10371,6.938894e-18,11.489345,202.38486,247.0355,288.04852,296.13043,-0.2492702,-4.8867154,1.0432217,1.1726072,-1.7334033,-3.3778265,-3.4653924,-0.3096014,154.91481,0.00023417437,0.0003460987,5,0.0
10372,6.938894e-18,11.51968,202.5502,247.33768,289.59793,297.3567,0.055806905,-4.807722,1.9448338,1.3428512,-1.7720689,-3.2152038,-4.656064,-0.43242136,145.11359,0.0001331475,0.00041452734,5,0.0
10373,6.938894e-18,11.519425,203.02107,247.24702,289.62732,297.17624,0.3200255,-4.6524596,2.0687714,1.2842872,-2.3270333,-3.4699414,-5.0427194,-0.41991192,132.55196,0.0001445185,0.00044112396,5,0.0
10374,6.938894e-18,11.5077095,202.97661,246.94315,288.73758,297.47665,-1.559099,-3.4105728,1.5530479,0.30525228,-2.4745088,-1.2601643,-3.8458307,-0.34599245,118.92721,0.00035128585,0.00067665393,5,0.0011087299
10375,6.938894e-18,11.508267,203.36525,247.06734,288.71658,297.59573,-1.1869174,-3.4516442,1.507198,0.13521658,-3.004091,-0.9950369,-3.4711535,-0.22430962,104.83545,0.0005005666,0.00090790715,5,0.0005799371
10376,6.938894e-18,11.508825,203.75388,247.19151,288.69556,297.71484,-0.814736,-3.4927158,1.4613479,-0.03481911,-3.5336733,-0.72990954,-3.096476,-0.10262682,90.35313,0.0008224531,0.0015758427,5,0.0011306951
10377,6.938894e-18,11.509159,203.3429,247.2105,288.60892,298.94778,-0.102465,-3.6041327,1.8287578,0.26759765,-4.257055,-0.57678497,-3.3657641,-0.6074099,75.981094,0.000915948,0.0018647863,5,0.0007940701
10378,9.3543415e-05,11.515391,203.04167,247.6124,288.77396,300.5628,-2.3321252,-3.6173964,1.867223,-0.69005543,-4.760782,0.17827755,-3.7174227,-1.2684857,61.485085,0.00083746866,0.0014571979,5,0.0009427674
10379,8.746916e-05,11.519404,202.77594,247.29549,289.38135,301.379,-2.1875489,-4.133362,1.1111811,0.048743412,-4.4936056,-0.4067639,-4.883281,-2.592749,46.98488,0.00023495188,0.0005380365,5,0.00065979536
10380,0.00018222742,11.518834,202.77594,247.39783,289.1833,301.67197,-1.6622987,-4.069695,1.5913341,0.5713408,-5.3690557,-0.4373888,-4.9920526,-2.623374,32.778347,0.00026619784,0.00045830553,5,0.00066257786
10381,0.000250259,11.518265,202.77594,247.50015,288.98523,301.96494,-1.1370486,-4.0060287,2.071487,1.0939381,-6.244506,-0.46801373,-5.100824,-2.653999,19.75907,0.0004489112,0.0010033429,5,0.00046051358
10382,0.00015914529,11.506036,202.83041,246.96869,289.17587,301.49042,-0.7988193,-3.4290493,2.197494,2.3685982,-5.732331,-0.35924247,-4.3161926,-3.1820147,12.546819,0.00030356657,0.0007789888,5,0.00044881433
10383,0.00022717686,11.5056,202.77594,247.23856,288.96625,301.2577,-0.38365948,-3.1478548,2.8699734,2.4309385,-6.338493,-0.7351897,-3.9360213,-2.8430285,18.665659,0.0005352141,0.00095930684,5,0.0007558194
10384,0.00021259866,11.505164,202.72148,247.5084,288.75662,301.02496,0.031500358,-2.86666,3.5424526,2.4932787,-6.944655,-1.1111369,-3.5558498,-2.5040426,31.432508,0.0005315696,0.0010045738,5,0.0004264681
10385,0.000100832505,11.504728,202.667,247.77827,288.547,300.79224,0.4466602,-2.5854657,4.214932,2.555619,-7.550817,-1.4870842,-3.1756785,-2.1650565,45.504707,0.0011813683,0.0024918446,5,0.001114563
10386,8.868401e-05,11.508695,202.37817,247.97716,289.0892,300.9408,1.2438201,-4.0444937,3.9085362,3.2387097,-6.7661858,0.57323337,-2.3635902,-2.6698394,59.907375,0.00074164127,0.0012264559,5,0.0027319356
10387,0.00040940428,11.509075,202.23787,247.96313,288.91342,300.79965,2.4309385,-4.2500844,4.421849,2.8434455,-7.087219,1.2110764,-2.4544091,-2.0404446,74.46781,0.0010524971,0.0018615761,5,0.001960519
10388,8.503946e-06,11.509457,202.09758,247.9491,288.73764,300.65854,3.6180568,-4.4556746,4.9351616,2.4481816,-7.4082527,1.8489194,-2.5452278,-1.4110498,88.982056,0.0010893312,0.0014344774,5,0.001738775
10389,0.0012780217,11.510085,201.7749,248.0176,288.51978,300.26324,4.1128,-5.130807,4.9046545,2.6033692,-7.1611414,1.565903,-2.7036324,-1.5937433,103.4384,0.0009590993,0.0012343571,5,0.0016983956
10390,0.001065423,11.510714,201.45222,248.08609,288.3019,299.86795,4.607543,-5.8059387,4.8741474,2.7585566,-6.91403,1.2828865,-2.8620372,-1.7764367,117.44785,0.0010644512,0.0009369571,5,0.0011867885
10391,0.00014213739,11.511342,201.12955,248.15459,288.08405,299.47266,5.1022863,-6.481071,4.8436403,2.9137442,-6.6669188,0.99987006,-3.0204418,-1.9591302,130.94481,0.0007890205,0.0011254137,5,0.0
10392,0.0017129378,11.524104,200.97275,248.40382,289.08344,300.64618,4.992196,-7.3830156,5.973724,4.8502727,-7.1347404,0.8710342,-2.3065646,-2.049949,143.31631,0.0009644447,0.0009050581,5,0.0
10393,0.00049687346,11.523989,200.62036,248.40794,289.01822,300.05444,6.4140854,-7.3896475,6.5467243,5.9233212,-6.7630177,0.7928879,-2.4354002,-2.08691,152.89334,0.0007801764,0.00088986,5,0.0
10394,0.0010216885,11.523872,200.26797,248.41208,288.95303,299.46274,7.8359747,-7.3962793,7.1197243,6.9963703,-6.3912945,0.7147416,-2.5642362,-2.123871,156.18564,0.000608591,0.0007981358,5,0.0005259417
10395,0.00019194622,11.523197,199.38412,248.27095,289.30872,299.74582,8.529676,-7.5634046,7.12503,6.7204814,-5.4968357,0.94918054,-2.828244,-2.0752935,151.09358,0.00061058335,0.0008233151,5,0.00038685574
10396,4.980883e-05,11.522521,198.50026,248.12984,289.66443,300.02887,9.223377,-7.7305293,7.1303353,6.4445925,-4.602377,1.1836195,-3.092252,-2.0267162,140.60431,0.0007454802,0.0019350974,5,0.00026448027
10397,5.5883076e-05,11.521846,197.61641,247.98871,290.0201,300.31195,9.917079,-7.8976545,7.135641,6.1687036,-3.7079184,1.4180585,-3.3562598,-1.9781388,127.87646,0.0008757607,0.0027931028,5,0.00021832154
10398,0.0003486618,11.522413,198.0238,248.07036,289.52298,300.29587,9.559467,-8.039308,7.4731727,6.2180843,-3.2566123,1.744265,-3.5751445,-1.5116689,114.223,0.0006571364,0.0021902812,5,0.0004925821
10399,0.00058434263,11.517288,198.7223,248.20576,289.09543,300.00665,10.94696,-7.483847,6.674969,7.1406384,-2.5645516,2.136154,-1.5999851,-0.7164372,100.15725,0.00040789787,0.0006723423,5,0.0010739476
10400,0.0023045696,11.517804,198.79866,248.25363,288.89307,299.9493,10.488995,-7.1794534,6.2974043,7.3122516,-1.7821901,2.4033267,-1.2303269,-0.3659628,85.79944,0.00052121904,0.00069855916,5,0.0008130672
10401,0.0012197089,11.525436,198.9542,247.9068,288.84647,300.59723,9.781324,-6.790623,7.3070674,6.6667933,-1.0408317,1.2674637,-1.5151237,-2.687556,71.66643,0.0006131588,0.00065344165,5,0.00042551127
10402,0.003446528,11.526108,199.28189,247.6997,288.67264,300.63632,9.023105,-7.0278096,8.320619,6.231303,-0.48896846,0.18479224,-1.9196017,-2.8316169,57.490265,0.0008480621,0.0010600464,5,0.0006979465
10403,0.0029824555,11.526778,199.6096,247.4926,288.4988,300.6754,8.264886,-7.264996,9.334169,5.7958136,0.06289474,-0.8978792,-2.3240798,-2.9756775,43.447105,0.0009995296,0.0014502502,5,0.0005599376
10404,3.2800937e-05,11.5240345,199.39667,247.47679,288.8864,300.84427,7.8125463,-5.756335,7.765887,5.6221356,0.4995094,-0.97434217,-3.8832598,-3.654979,29.863457,0.00040891833,0.00064830563,5,0.000785924
10405,8.5039464e-05,11.523454,199.08644,247.56828,288.8498,300.78854,7.204675,-4.6753864,7.332989,5.5378895,1.1189703,-1.2901675,-3.886584,-3.815662,18.047756,0.00045100076,0.00066562195,5,0.0005493738
10406,0.00015307104,11.522874,198.7762,247.65977,288.8132,300.73282,6.5968037,-3.5944383,6.900091,5.453643,1.7384312,-1.6059928,-3.8899086,-3.976345,13.687764,0.0006103404,0.0009849892,5,0.0006189539
10407,0.0022243895,11.522544,198.52252,247.72133,288.84482,300.6247,6.2805552,-3.4635322,7.156719,5.6843486,2.0830686,-1.4829872,-3.3535595,-3.7159276,21.389748,0.0011081372,0.0017401853,5,0.00024098775
10408,0.00045192402,11.520658,198.85022,248.04987,288.88556,300.3419,6.4140534,-3.8277364,6.6797543,4.9637165,1.7750005,-3.9951837,-2.674258,-4.716595,34.081783,0.00036547534,0.0006148737,5,0.00023329574
10409,8.382461e-05,11.520132,198.58157,248.10393,289.0103,300.2787,6.3985004,-3.5205605,6.8728733,5.457531,2.363433,-4.0295367,-2.457059,-4.338713,47.906055,0.00032825232,0.00055444293,5,0.00027558312
10410,4.2519732e-05,11.520549,198.21146,247.9592,289.185,300.39178,6.6836424,-3.51408,7.21634,4.9015036,2.321323,-3.5098102,-1.8364898,-3.7857418,62.0672,0.00048448198,0.0012352354,5,0.00036694136
10411,2.308214e-05,11.520967,197.84132,247.81448,289.35965,300.5049,6.968785,-3.5075994,7.559807,4.345476,2.2792127,-2.9900835,-1.2159208,-3.2327702,76.30715,0.00053093786,0.0010186826,5,0.00050552934
10412,1.5793043e-05,11.521383,197.4712,247.66975,289.53433,300.618,7.2539268,-3.501119,7.9032736,3.789449,2.2371027,-2.470357,-0.59535176,-2.6797988,90.5466,0.00040794647,0.0007676222,5,0.00078565034
10413,1.0933645e-05,11.5218,197.76147,247.61653,289.55594,300.69537,5.6700916,-2.9126892,7.1152444,3.2982268,2.1850193,-2.471465,-0.35266492,-2.9069715,104.940285,0.0002711058,0.00053262286,5,0.001349556
10414,2.0652442e-05,11.522218,198.05176,247.5633,289.57758,300.7727,4.086256,-2.3242593,6.3272147,2.8070045,2.1329358,-2.472573,-0.10997808,-3.134144,118.987305,0.00020278267,0.00032978543,5,0.001103307
10415,3.1586085e-05,11.5226345,198.34203,247.51007,289.59918,300.85007,2.5024207,-1.7358295,5.5391855,2.3157823,2.0808523,-2.4736812,0.13270876,-3.3613167,132.56357,0.00014495585,0.00020877343,5,0.002908085
10416,4.8593978e-05,11.5221195,197.97191,247.45517,289.43036,300.7827,2.6423995,-1.7786008,5.2968144,2.8044124,1.8891408,-2.4083,0.20252277,-3.3746147,145.12346,7.3522686e-05,9.709566e-05,5,0.0015572557
10417,3.7660335e-05,11.521605,197.60178,247.40028,289.2615,300.71533,2.7823787,-1.8213722,5.054444,3.2930424,1.6974293,-2.3429184,0.27233678,-3.3879125,154.95444,6.691391e-05,6.9993825e-05,5,0.0031982462
10418,1.2148495e-06,11.524581,197.12936,247.90181,289.5917,300.9474,3.684465,-3.0772939,6.561809,4.279375,1.3095737,-1.5926949,0.4585075,-3.2283375,158.15808,0.00015350837,0.00030538152,5,0.0019189377
10419,4.2519732e-05,11.524309,196.73512,247.8727,289.42703,300.74194,3.5405977,-2.7740064,6.035592,4.218458,1.6132092,-1.3344938,0.59259474,-3.2892864,152.44016,0.00024277552,0.00055400166,5,0.0013776622
10420,8.018006e-05,11.524037,196.34088,247.8436,289.26233,300.53653,3.3967304,-2.4707186,5.509375,4.1575418,1.9168448,-1.0762928,0.726682,-3.350235,141.3905,0.00028111617,0.0007348068,5,0.0007080963
10421,0.00020409471,11.5242,195.84683,247.6423,288.78577,299.60248,3.5639274,-2.2102025,4.162726,2.339112,5.1626425,-2.0780685,0.02632549,-3.3347208,128.29263,0.000116576965,0.00014819948,5,0.0024564965
10422,0.00020166501,11.524764,195.92625,247.57556,288.71497,299.7036,3.5674477,-2.5387592,3.8859005,1.8380618,4.952704,-1.6049927,0.38770837,-3.6463983,114.43705,0.00011575085,0.00012410342,5,0.0020255928
10423,0.00025268868,11.525328,196.00566,247.50883,288.64413,299.80472,3.5709677,-2.8673158,3.6090748,1.3370115,4.7427654,-1.1319171,0.7490912,-3.958076,100.30058,0.00011128021,0.00015297381,5,0.001829185
10424,0.0002624075,11.525891,196.08508,247.4421,288.57333,299.90585,3.574488,-3.1958725,3.3322494,0.8359612,4.532827,-0.65884143,1.1104741,-4.2697535,85.8719,9.966625e-05,0.00011231071,5,0.00062094396
10425,3.8875183e-05,11.525236,196.61678,247.53125,288.33368,299.32916,2.9490473,-4.1921983,3.2022343,-0.82686234,5.383439,-0.5739897,-0.3445758,-3.0032632,71.75189,0.00011288381,0.00017545889,5,0.00056297827
10426,8.503946e-06,11.510336,197.57628,247.46008,287.74472,298.7803,1.662583,-3.9691198,2.41667,-0.18363017,4.8418546,-0.5111366,0.5950784,-1.1459532,57.589622,9.937469e-05,0.00011245124,5,0.00031192187
